id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-660978,2018-10-26,000001,Vente,185000,10,,ALL DE LA GRAVIERE,0555,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AY0154,,,2091,,2128,,,,,,,,2,2,Appartement,84,4,,,,,,4.780059,45.733019
2018-660978,2018-10-26,000001,Vente,185000,10,,ALL DE LA GRAVIERE,0555,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AY0154,,,2508,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.780059,45.733019
2018-660979,2018-10-26,000001,Vente,515000,22,,RUE AUGUSTE SIMONDON,0040,69530,69027,Brignais,69,,,69027000AI0026,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,60,0,S,sols,,,921,4.751875,45.675855
2018-660979,2018-10-26,000001,Vente,515000,22,,RUE AUGUSTE SIMONDON,0040,69530,69027,Brignais,69,,,69027000AI0026,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,921,4.751875,45.675855
2018-660980,2018-10-22,000001,Vente,151360,20,,RUE SIMON JALLADE,0990,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AB0034,,,120,,134,61.78,,,,,,,2,2,Appartement,63,3,,,,,,4.779656,45.745299
2018-660981,2018-10-30,000001,Vente,136864,44,,BD DES PROVINCES,0910,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AH0011,,,1209,,1227,,,,,,,,2,2,Appartement,73,4,,,,,,4.799693,45.749085
2018-660982,2018-10-17,000001,Vente,120000,7,,RUE DE LA REPUBLIQUE,0920,69700,69091,Givors,69,,,69091000AR0032,,,1,,2,,3,66.17,,,,,3,1,Maison,62,3,,,,,,4.770656,45.585506
2018-660982,2018-10-17,000001,Vente,120000,7,,RUE DE LA REPUBLIQUE,0920,69700,69091,Givors,69,,,69091000AR0032,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.770656,45.585506
2018-660983,2018-10-16,000001,Vente en l'état futur d'achèvement,181000,,,PAS BONNEFOND,0090,69700,69091,Givors,69,,,69091000AK0327,,,123,,,,,,,,,,1,,,,,,,,,,4.770918,45.593433
2018-660983,2018-10-16,000001,Vente en l'état futur d'achèvement,181000,,,PAS BONNEFOND,0090,69700,69091,Givors,69,,,69091000AK0327,,,45,,,,,,,,,,1,,,,,,,,,,4.770918,45.593433
2018-660984,2018-10-19,000001,Vente,462000,,,LES RONZIERES,B038,69530,69027,Brignais,69,,,69027000BK0049,,,,,,,,,,,,,0,,,,,S,sols,,,178,4.755552,45.667722
2018-660984,2018-10-19,000001,Vente,462000,,,LES RONZIERES,B038,69530,69027,Brignais,69,,,69027000BK0052,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,1257,4.755882,45.667904
2018-660984,2018-10-19,000001,Vente,462000,,,LES RONZIERES,B038,69530,69027,Brignais,69,,,69027000BK0053,,,,,,,,,,,,,0,,,,,S,sols,,,187,4.756034,45.667674
2018-660984,2018-10-19,000001,Vente,462000,,,RUE DES RONZIERES,0706,69530,69027,Brignais,69,,,69027000BK0054,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,154,4.756305,45.667185
2018-660984,2018-10-19,000001,Vente,462000,5,,RUE DES RONZIERES,0706,69530,69027,Brignais,69,,,69027000BK0056,,,,,,,,,,,,,0,1,Maison,125,5,S,sols,,,771,4.756424,45.667857
2018-660984,2018-10-19,000001,Vente,462000,,,LES RONZIERES,B038,69530,69027,Brignais,69,,,69027000BK0060,,,,,,,,,,,,,0,,,,,S,sols,,,1964,4.756036,45.667789
2018-660984,2018-10-19,000001,Vente,462000,,,LES RONZIERES,B038,69530,69027,Brignais,69,,,69027000BK0061,,,,,,,,,,,,,0,,,,,S,sols,,,227,4.756001,45.668617
2018-660985,2018-10-19,000001,Vente,440000,,,LE BOURG,B006,69510,69170,Rontalon,69,,,69170000AE0217,,,,,,,,,,,,,0,,,,,T,terres,,,1664,4.629154,45.659926
2018-660985,2018-10-19,000001,Vente,440000,,,LE BOURG,B006,69510,69170,Rontalon,69,,,69170000AE0218,,,,,,,,,,,,,0,,,,,T,terres,,,1716,4.628847,45.660334
2018-660986,2018-10-29,000001,Vente,160000,16,,RUE DE MONTROND,0740,69700,69091,Givors,69,,,69091000AL0217,,,18,120.61,19,,65,,92,,,,4,2,Appartement,127,4,,,,,,4.75973,45.588564
2018-660987,2018-10-26,000001,Vente,105000,20,,RUE DE BELFORT,0040,69420,69064,Condrieu,69,,,69064000AB0365,,,,,,,,,,,,,0,1,Maison,168,4,S,sols,,,74,4.766436,45.463147
2018-660988,2018-11-05,000001,Vente,475000,9007,,AV DE VERDUN,0640,69440,69141,Mornant,69,,,69141000BK0218,,,2,241,,,,,,,,,1,4,Local industriel. commercial ou assimilé,246,0,,,,,,4.672052,45.620722
2018-660988,2018-11-05,000001,Vente,475000,9007,,AV DE VERDUN,0640,69440,69141,Mornant,69,,,69141000BK0218,,,1,56.7,,,,,,,,,1,4,Local industriel. commercial ou assimilé,71,0,,,,,,4.672052,45.620722
2018-660988,2018-11-05,000001,Vente,475000,30,,AV DE VERDUN,0640,69440,69141,Mornant,69,,,69141000BK0219,,,4,126.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,185,0,,,,,,4.672185,45.6206
2018-660988,2018-11-05,000001,Vente,475000,30,,AV DE VERDUN,0640,69440,69141,Mornant,69,,,69141000BK0219,,,3,90.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,90,0,,,,,,4.672185,45.6206
2018-660989,2018-10-26,000001,Vente,189500,45,,CHE DE NAIVE,0800,69230,69204,Saint-Genis-Laval,69,,,69204000BT0333,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,678,4.788095,45.675897
2018-660990,2018-11-09,000001,Vente,130750,68,,RTE DE LA LIBERATION,0650,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AX0305,,,1,,2,48.71,3,,4,,5,,5,2,Appartement,57,3,,,,,,4.778273,45.72731
2018-660991,2018-11-29,000001,Vente,381800,970,,CHE DES FERRATIERES,0162,69390,69046,Charly,69,,,69046000AK0408,,,88,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.800878,45.645082
2018-660991,2018-11-29,000001,Vente,381800,970,,CHE DES FERRATIERES,0162,69390,69046,Charly,69,,,69046000AK0408,,,198,91.55,,,,,,,,,1,2,Appartement,91,4,,,,,,4.800878,45.645082
2018-660991,2018-11-29,000001,Vente,381800,970,,CHE DES FERRATIERES,0162,69390,69046,Charly,69,,,69046000AK0408,,,145,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.800878,45.645082
2018-660991,2018-11-29,000001,Vente,381800,970,,CHE DES FERRATIERES,0162,69390,69046,Charly,69,,,69046000AK0408,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.800878,45.645082
2018-660992,2018-11-30,000001,Vente,2515,,,CHAPOLY,B010,69540,69100,Irigny,69,,,69100000AK0063,,,,,,,,,,,,,0,,,,,VI,vignes,,,2515,4.815635,45.686085
2018-660993,2018-11-20,000001,Vente en l'état futur d'achèvement,436000,,,RUE DU PERRON,0760,69600,69149,Oullins,69,,,69149000AK0613,,,1057,,,,,,,,,,1,,,,,,,,,,4.807986,45.712815
2018-660993,2018-11-20,000001,Vente en l'état futur d'achèvement,436000,,,RUE DU PERRON,0760,69600,69149,Oullins,69,,,69149000AK0613,,,1033,,,,,,,,,,1,,,,,,,,,,4.807986,45.712815
2018-660994,2018-11-30,000001,Vente,135000,79,,ROUTE NEUVE,0480,69540,69100,Irigny,69,,,69100000AC0410,,,301,65.8,,,,,,,,,1,2,Appartement,63,3,,,,,,4.822263,45.686529
2018-660994,2018-11-30,000001,Vente,135000,79,,ROUTE NEUVE,0480,69540,69100,Irigny,69,,,69100000AC0410,,,503,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.822263,45.686529
2018-660994,2018-11-30,000001,Vente,135000,79,,ROUTE NEUVE,0480,69540,69100,Irigny,69,,,69100000AC0410,,,314,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.822263,45.686529
2018-660995,2018-11-29,000001,Vente,90000,,,LA CELLE,B007,69420,69064,Condrieu,69,,,69064000AL0115,,,,,,,,,,,,,0,,,,,P,prés,,,3180,4.769081,45.472158
2018-660995,2018-11-29,000001,Vente,90000,,,COTE CHATILLON,B018,69420,69064,Condrieu,69,,,69064000AM0455,,,,,,,,,,,,,0,,,,,VI,vignes,,,1510,4.769866,45.472595
2018-660996,2018-11-20,000001,Vente en l'état futur d'achèvement,245000,,,LE BOURG,B004,69560,69189,Sainte-Colombe,69,,,69189000AB0772,,,69,19.5,,,,,,,,,1,,,,,,,,,,4.86652,45.523807
2018-660996,2018-11-20,000001,Vente en l'état futur d'achèvement,245000,,,LE BOURG,B004,69560,69189,Sainte-Colombe,69,,,69189000AB0772,,,168,62.71,,,,,,,,,1,,,,,,,,,,4.86652,45.523807
2018-660997,2018-11-14,000001,Vente,15000,,,HTE VALOIS,B043,69390,69133,Millery,69,,,691330000B0821,,,,,,,,,,,,,0,,,,,J,jardins,,,151,4.786535,45.629911
2018-660998,2018-12-06,000001,Vente,117000,2,,BD GEN DE GAULLE,0482,69600,69149,Oullins,69,,,69149000AD0191,,,2045,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.790222,45.71851
2018-660998,2018-12-06,000001,Vente,117000,2,,BD GEN DE GAULLE,0482,69600,69149,Oullins,69,,,69149000AD0191,,,2176,,2212,49.21,,,,,,,2,2,Appartement,61,2,,,,,,4.790222,45.71851
2018-660999,2018-12-12,000001,Vente,121000,66,,MAIL DES BASSES BAROLLES,0034,69230,69204,Saint-Genis-Laval,69,,,69204000BW0189,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.788408,45.678969
2018-660999,2018-12-12,000001,Vente,121000,64,,MAIL DES BASSES BAROLLES,0034,69230,69204,Saint-Genis-Laval,69,,,69204000BW0189,,,143,48.41,,,,,,,,,1,2,Appartement,46,2,,,,,,4.788408,45.678969
2018-661000,2018-12-06,000001,Vente,73680,,,PIMOTIN,B037,69420,69253,Tupin-et-Semons,69,,,69253000AE0075,,,,,,,,,,,,,0,,,,,L,landes,,,1309,4.782571,45.486088
2018-661000,2018-12-06,000001,Vente,73680,,,PIMOTIN,B037,69420,69253,Tupin-et-Semons,69,,,69253000AE0075,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1147,4.782571,45.486088
2018-661001,2018-12-18,000001,Vente,220000,12,,RUE MARCEL PAUL,0642,69700,69091,Givors,69,,,69091000AR0401,,,,,,,,,,,,,0,,,,,S,sols,,,335,4.771881,45.583092
2018-661002,2018-11-28,000001,Vente,303000,,,PIERRES BLANCHES,B072,69440,69219,Saint-Laurent-d'Agny,69,,,692190000D0360,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,168,4.686159,45.658897
2018-661002,2018-11-28,000001,Vente,303000,,,PIERRES BLANCHES,B072,69440,69219,Saint-Laurent-d'Agny,69,,,692190000D0361,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,55,4.686005,45.6587
2018-661002,2018-11-28,000001,Vente,303000,1250,,RTE DES PIERRES BLANCHES,0480,69440,69219,Saint-Laurent-d'Agny,69,,,692190000D0363,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,377,4.686192,45.658799
2018-661003,2018-12-06,000001,Vente en l'état futur d'achèvement,195000,,,LE PELET,B016,69390,69046,Charly,69,,,69046000AE0139,,,43,,,,,,,,,,1,,,,,,,,,,4.796599,45.654977
2018-661003,2018-12-06,000001,Vente en l'état futur d'achèvement,195000,,,LE PELET,B016,69390,69046,Charly,69,,,69046000AE0139,,,13,,,,,,,,,,1,,,,,,,,,,4.796599,45.654977
2018-661004,2018-12-04,000001,Vente,82000,11,,RUE COURIOT,0090,69520,69096,Grigny,69,,,69096000AH0081,,,122,,127,,,,,,,,2,2,Appartement,63,3,,,,,,4.778653,45.601826
2018-661004,2018-12-04,000001,Vente,82000,,,RUE COURIOT,0090,69520,69096,Grigny,69,,,69096000AH0081,,,401,,,,,,,,,,1,,,,,J,jardins,,,138,4.778653,45.601826
2018-661005,2018-12-07,000001,Vente,265000,30,,LOT LES GRUIZARDS,A066,69520,69096,Grigny,69,,,69096000AM0147,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,717,4.783066,45.611444
2018-661006,2018-12-14,000001,Vente,300000,27,,BD DE L EUROPE,0405,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AE0195,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.797316,45.746959
2018-661006,2018-12-14,000001,Vente,300000,27,,BD DE L EUROPE,0405,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AE0195,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.797316,45.746959
2018-661006,2018-12-14,000001,Vente,300000,29,,BD DE L EUROPE,0405,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AE0195,,,8,85.26,,,,,,,,,1,2,Appartement,85,3,,,,,,4.797316,45.746959
2018-661007,2018-12-12,000001,Vente,600000,,,RTE DE L ETRA,0147,69390,69046,Charly,69,,,69046000AI0089,,,,,,,,,,,,,0,,,,,S,sols,,,253,4.793011,45.645447
2018-661007,2018-12-12,000001,Vente,600000,406,,RTE DE L ETRA,0147,69390,69046,Charly,69,,,69046000AI0090,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,250,0,S,sols,,,1031,4.792885,45.645416
2018-661008,2018-11-27,000001,Vente,10000,,,SAINT GERALD,B069,69700,69091,Givors,69,,,69091000BD0107,,,,,,,,,,,,,0,,,,,S,sols,,,62,4.773179,45.580237
2018-661009,2018-11-27,000001,Vente en l'état futur d'achèvement,122161,,,PAS BONNEFOND,0090,69700,69091,Givors,69,,,69091000AK0327,,,36,,,,,,,,,,1,,,,,,,,,,4.770918,45.593433
2018-661009,2018-11-27,000001,Vente en l'état futur d'achèvement,122161,,,PAS BONNEFOND,0090,69700,69091,Givors,69,,,69091000AK0327,,,118,,,,,,,,,,1,,,,,,,,,,4.770918,45.593433
2018-661010,2018-12-17,000001,Vente,110000,4,,RUE EMILE ZEIZIG,0400,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AM0535,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.805472,45.735332
2018-661010,2018-12-17,000001,Vente,110000,4,,RUE EMILE ZEIZIG,0400,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AM0535,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.805472,45.735332
2018-661010,2018-12-17,000001,Vente,110000,4,,RUE EMILE ZEIZIG,0400,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AM0535,,,10,35.2,,,,,,,,,1,2,Appartement,35,1,,,,,,4.805472,45.735332
2018-661011,2018-12-06,000001,Vente,76000,31,,RUE FRANCISQUE JOMARD,0470,69600,69149,Oullins,69,,,69149000AT0010,,,2832,,2833,,,,,,,,2,2,Appartement,29,1,,,,,,4.798338,45.715119
2018-661011,2018-12-06,000001,Vente,76000,31,,RUE FRANCISQUE JOMARD,0470,69600,69149,Oullins,69,,,69149000AT0010,,,2832,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.798338,45.715119
2018-661012,2018-12-13,000001,Vente,84000,30,,CHE DE CHAZELLES,0250,69230,69204,Saint-Genis-Laval,69,,,69204000BA0115,,,117,20.8,,,,,,,,,1,2,Appartement,20,1,,,,,,4.802851,45.695168
2018-661013,2018-12-19,000002,Vente,251750,11,,RUE LOUIS MARTEL,0560,69630,69043,Chaponost,69,,,69043000AN0370,,,,,,,,,,,,,0,1,Maison,61,4,S,sols,,,444,,
2018-661014,2018-12-19,000001,Vente en l'état futur d'achèvement,250990,,,RUE DES USINES,0100,69390,69260,Vernaison,69,,,69260000AD0017,,,15,,,,,,,,,,1,,,,,,,,,,4.814165,45.647981
2018-661014,2018-12-19,000001,Vente en l'état futur d'achèvement,250990,,,RUE DES USINES,0100,69390,69260,Vernaison,69,,,69260000AD0017,,,80,,,,,,,,,,1,,,,,,,,,,4.814165,45.647981
2018-661015,2018-12-13,000001,Vente,711450,1,,PL DES QUATRE VIERGES,0920,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AN0241,,,119,,128,139.97,,,,,,,2,2,Appartement,144,5,,,,,,4.799805,45.737498
2018-661015,2018-12-13,000001,Vente,711450,1,,PL DES QUATRE VIERGES,0920,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AN0241,,,106,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.799805,45.737498
2018-661016,2018-12-28,000001,Vente,403000,194,,RUE GENERAL DE GAULLE,0410,69530,69027,Brignais,69,,,69027000BN0114,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,770,4.752603,45.669306
2018-661017,2018-12-28,000001,Vente,480000,196,A,RUE GENERAL DE GAULLE,0410,69530,69027,Brignais,69,,,69027000BN0115,,,,,,,,,,,,,0,2,Appartement,118,4,S,sols,,,610,4.752741,45.669251
2018-661017,2018-12-28,000001,Vente,480000,196,A,RUE GENERAL DE GAULLE,0410,69530,69027,Brignais,69,,,69027000BN0115,,,,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,610,4.752741,45.669251
2018-661018,2018-12-26,000001,Vente,150000,6,,RUE DE LA BUSSIERE,0170,69600,69149,Oullins,69,,,69149000AI0386,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.803247,45.719265
2018-661018,2018-12-26,000001,Vente,150000,6,,RUE DE LA BUSSIERE,0170,69600,69149,Oullins,69,,,69149000AI0386,,,29,,43,,,,,,,,2,2,Appartement,63,3,,,,,,4.803247,45.719265
2018-661019,2018-12-17,000001,Vente,605350,,,LE BOURG - ST MAURICE,B008,69440,69228,Chabanière,69,,,692280000E1402,,,,,,,,,,,,,0,,,,,S,sols,,,25,4.632264,45.583767
2018-661019,2018-12-17,000001,Vente,605350,,,LE BOURG - ST MAURICE,B008,69440,69228,Chabanière,69,,,692280000E1403,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,1326,4.632137,45.583932
2018-661019,2018-12-17,000001,Vente,605350,5760,,RUE DE VERDUN,0400,69440,69228,Chabanière,69,,,692280000E1405,,,,,,,,,,,,,0,1,Maison,187,6,S,sols,,,1095,4.632447,45.583971
2018-661019,2018-12-17,000001,Vente,605350,,,LE BOURG - ST MAURICE,B008,69440,69228,Chabanière,69,,,692280000E1409,,,,,,,,,,,,,0,,,,,S,sols,,,32,4.632361,45.583825
2018-661019,2018-12-17,000001,Vente,605350,,,LE BOURG - ST MAURICE,B008,69440,69228,Chabanière,69,,,692280000E1412,,,,,,,,,,,,,0,,,,,S,sols,,,19,4.632319,45.583763
2018-661020,2018-12-18,000001,Vente,142000,9,,AV DE LIMBURG,0665,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AY0154,,,439,50.06,449,,,,,,,,2,2,Appartement,50,2,,,,,,4.780059,45.733019
2018-661021,2018-12-19,000001,Vente,245200,5195,,IMP DU MOLLARD,0380,69440,69219,Saint-Laurent-d'Agny,69,,,692190000B1399,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,145,4.690844,45.636285
2018-661022,2018-12-20,000001,Vente,2400000,140,,RUE JULES GUESDE,0180,69310,69152,Pierre-Bénite,69,,,69152000AE0591,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1746,0,S,sols,,,4100,4.809823,45.697345
2018-661023,2018-12-27,000001,Vente,130000,2,D,CHE DE LA BASTERO,0050,69350,69142,La Mulatière,69,,,69142000AI0068,,,505,,519,53.73,,,,,,,2,2,Appartement,54,2,,,,,,4.810666,45.727114
2018-661024,2018-12-21,000001,Vente,306940,5114,,LE CHATEL,B005,69440,69180,Saint-André-la-Côte,69,,,691800000B0720,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,1016,4.597494,45.631846
2018-661025,2018-12-12,000001,Vente,280000,365,,ALL DES GENETS,0032,69700,69136,Montagny,69,,,69136000AE0257,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,367,4.762185,45.623148
2018-661025,2018-12-12,000001,Vente,280000,,,ALL DES BRUYERES,0009,69700,69136,Montagny,69,,,69136000AE0258,,,,,,,,,,,,,0,,,,,P,prés,,,1435,4.762169,45.623293
2018-661025,2018-12-12,000001,Vente,280000,,,ALL DES BRUYERES,0009,69700,69136,Montagny,69,,,69136000AE0261,,,,,,,,,,,,,0,,,,,P,prés,,,115,4.761691,45.623086
2018-661026,2018-12-20,000001,Vente,574000,667,,CHE DE SAGRIS,0306,69440,69241,Taluyers,69,,,692410000B1645,,,,,,,,,,,,,0,1,Maison,125,4,J,jardins,,,1152,4.722969,45.630762
2018-661026,2018-12-20,000001,Vente,574000,667,,CHE DE SAGRIS,0306,69440,69241,Taluyers,69,,,692410000B1645,,,,,,,,,,,,,0,1,Maison,125,4,S,sols,,,500,4.722969,45.630762
2018-661027,2018-12-14,000001,Vente,340000,5,,AV VALIOUD,1060,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AK0086,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.812028,45.747425
2018-661027,2018-12-14,000001,Vente,340000,5,,AV VALIOUD,1060,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AK0086,,,46,91.64,98,,,,,,,,2,2,Appartement,90,3,,,,,,4.812028,45.747425
2018-661028,2018-12-20,000001,Vente,130750,14,,RUE DIOT,0240,69530,69027,Brignais,69,,,69027000BE0093,,,10,46.69,,,,,,,,,1,2,Appartement,50,2,,,,,,4.753091,45.673912
2018-661029,2018-12-13,000001,Vente,350789.8,25,,RTE DEPARTEMENTALE 386,0204,69420,69064,Condrieu,69,,,69064000AB0270,,,,,,,,,,,,,0,1,Maison,300,7,S,sols,,,590,4.769885,45.462997
2018-661029,2018-12-13,000001,Vente,350789.8,27,,RTE DEPARTEMENTALE 386,0204,69420,69064,Condrieu,69,,,69064000AB0271,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,497,4.769749,45.462916
2018-661030,2018-12-26,000001,Vente,105000,2,,RUE ST MARTIN,0820,69420,69064,Condrieu,69,,,69064000AB0426,,,3,66.6,,,,,,,,,1,2,Appartement,65,3,,,,,,4.766485,45.462687
2018-661031,2018-12-20,000001,Vente,176500,4,,RUE DES FAIENCIERS,0135,69520,69096,Grigny,69,,,69096000AE0341,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.783174,45.599294
2018-661031,2018-12-20,000001,Vente,176500,4,,RUE DES FAIENCIERS,0135,69520,69096,Grigny,69,,,69096000AE0341,,,4,67.73,,,,,,,,,1,2,Appartement,67,3,,,,,,4.783174,45.599294
2018-661032,2018-12-28,000001,Vente,157700,5,,COTE CARMAGNAC,0090,69540,69100,Irigny,69,,,69100000AY0021,,,32,,48,76.89,,,,,,,2,2,Appartement,77,4,,,,,,4.822865,45.669241
2018-661032,2018-12-28,000001,Vente,157700,1,,COTE CARMAGNAC,0090,69540,69100,Irigny,69,,,69100000AY0021,,,231,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.822865,45.669241
2018-661033,2018-12-20,000001,Vente,190850,1,,RUE DU BRULET,0094,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AI0109,,,112,,131,50.46,,,,,,,2,2,Appartement,50,2,,,,,,4.802948,45.745735
2018-661033,2018-12-20,000001,Vente,190850,1,,RUE DU BRULET,0094,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AI0109,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.802948,45.745735
2018-661034,2018-12-14,000001,Vente,120000,10,,RUE DE LA SARRAZINE,0900,69600,69149,Oullins,69,,,69149000AK0004,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.80315,45.716098
2018-661034,2018-12-14,000001,Vente,120000,12,,RUE DE LA SARRAZINE,0900,69600,69149,Oullins,69,,,69149000AK0004,,,176,57.1,177,,,,,,,,2,2,Appartement,57,2,,,,,,4.80315,45.716098
2018-661035,2018-12-28,000001,Vente,271550,1,,ALL ARTEMIS,0027,69230,69204,Saint-Genis-Laval,69,,,69204000BV0052,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,139,4.785103,45.677214
2018-661036,2018-12-21,000001,Vente,220000,108,,AV CLEMENCEAU,0270,69230,69204,Saint-Genis-Laval,69,,,69204000AS0262,,,79,,99,83.62,,,,,,,2,4,Local industriel. commercial ou assimilé,84,0,,,,,,4.793756,45.698616
2018-661036,2018-12-21,000001,Vente,220000,108,,AV CLEMENCEAU,0270,69230,69204,Saint-Genis-Laval,69,,,69204000AS0262,,,397,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.793756,45.698616
2018-661037,2018-12-12,000001,Vente,346000,17,,RUE JEAN ET ANTOINE JOSSERAND,0440,69630,69043,Chaponost,69,,,69043000AO0117,,,,,,,,,,,,,0,1,Maison,83,3,P,prés,,,784,4.742523,45.704802
2018-661038,2018-12-17,000001,Vente,221500,115,,RUE DES JARDINS,0060,69560,69235,Saint-Romain-en-Gal,69,,,69235000AM0443,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.866979,45.5274
2018-661038,2018-12-17,000001,Vente,221500,115,,RUE DES JARDINS,0060,69560,69235,Saint-Romain-en-Gal,69,,,69235000AM0443,,,48,76.36,,,,,,,,,1,2,Appartement,76,3,,,,,,4.866979,45.5274
2018-661039,2018-12-20,000001,Vente,115000,196,,AV RAOUL NIVAGGIOLI,0400,69560,69189,Sainte-Colombe,69,,,69189000AB0289,,,23,,47,51.79,,,,,,,2,2,Appartement,52,3,,,,,,4.862756,45.525311
2018-661040,2018-12-28,000001,Vente,377500,9,,RUE DES BLEUETS,0085,69630,69043,Chaponost,69,,,69043000AP0028,,,,,,,,,,,,,0,1,Maison,93,5,P,prés,,,733,4.747015,45.706985
2018-661041,2018-12-19,000001,Vente,85300,38,,BD GEN DE GAULLE,0482,69600,69149,Oullins,69,,,69149000AC0080,,,65,,95,30.1,,,,,,,2,2,Appartement,30,1,,,,,,4.786616,45.717415
2018-661042,2018-12-17,000001,Vente,99000,16,,RUE DU HUIT MAI,0575,69110,69202,Sainte-Foy-lès-Lyon,69,,,69202000AI0050,,,477,,511,25.94,,,,,,,2,2,Appartement,26,1,,,,,,4.800868,45.744799
2018-661043,2018-12-13,000001,Vente,127000,,,GARON,B016,69700,69136,Montagny,69,,,69136000AI0125,,,,,,,,,,,,,0,,,,,S,sols,,,639,4.77039,45.613312
2018-661044,2018-12-19,000001,Vente,109000,9,,RUE DES FAIENCIERS,0135,69520,69096,Grigny,69,,,69096000AE0334,,,8,41.13,,,,,,,,,1,2,Appartement,41,1,,,,,,4.783244,45.598811
2018-661044,2018-12-19,000001,Vente,109000,9,,RUE DES FAIENCIERS,0135,69520,69096,Grigny,69,,,69096000AE0334,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.783244,45.598811
